TaskID_InDB,TaskID,OwnerJobID,CPUNeed_Claimed,RAMNeed_Claimed,StorageNeed_Claimed,ListOfResourceNeeds,TimeSubmission,TimeDeadLinePrefered,TimeDeadlineFinal,Date,SimID,EST,EFT,NodeID_SubmittedOn,LastStatus,LastStatusTime,PriorityNo,CPUNeed_Real,RAMNeed_Real,StorageNeed_Real,CPUNeed_Predicted,RAMNeed_Predicted,StorageNeed_Predicted,LengthOnScheduledMachine,LengthOnFogAndCloudBaseLineCPU,BaseLineCloudAndFogCpuMIPS,LengthOnBaseLineCloudMachine,LengthOnBaseLineFogMachine,LengthOnBaseLineIoTMachine,BaseLineCpuFogMIPS,BaseLineCpuIoTMIPS,BaseLineCpuCloudMIPS,BaseLineCloudBandwidth,BaseLineCloudAndFogBandwidth,BaseLineIoTBandwidth,BaseLineFogBandwidth,SuccessorsImediate,SuccessorsNotImmediate,PredecessorsImediate,TimeStartOnMachine,TimeFinishOnMachine
2725335,4,7,587784,3925,304,110,31,39,39,1400/12/28,5508,36,38,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,3,0,0,0,0,0,0,0.0,1.069,549850,1.6794,0.784,587784.0,749700,1,350000,1,1,1,1,"[7,5]","[12,13]",[3],0,0
2725336,5,7,572763,1250,346,125,31,41,41,1400/12/28,5508,38,40,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,1,0,0,0,0,0,0,0.0,1.0417,549850,1.6365,0.764,572763.0,749700,1,350000,1,1,1,1,[11],[13],[4],0,0
2725337,6,7,546095,700,252,110,125,31,36,1400/12/28,5508,34,35,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,2,0,0,0,0,0,0,0.0,0.9932,549850,1.5603,0.7284,546095.0,749700,1,350000,1,1,1,1,[10],[13],[2],0,0
2725338,7,7,598252,1303,230,155,31,79,79,1400/12/28,5508,76,78,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,1,0,0,0,0,0,0,0.0,1.088,549850,1.7093,0.798,598252.0,749700,1,350000,1,1,1,1,[12],[13],"[1,4]",0,0
2725339,8,7,613774,2616,193,133,86,31,66,1400/12/28,5508,63,65,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,1,0,0,0,0,0,0,0.0,1.1163,549850,1.7536,0.8187,613774.0,749700,1,350000,1,1,1,1,[11],[13],[2],0,0
2725340,9,7,568283,2420,155,120,155,31,59,1400/12/28,5508,56,58,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,1,0,0,0,0,0,0,0.0,1.0335,549850,1.6237,0.758,568283.0,749700,1,350000,1,1,1,1,[12],[13],"[0,3]",0,0
2725341,10,7,593871,343,26,133,12,31,67,1400/12/28,5508,64,66,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,1,0,0,0,0,0,0,0.0,1.0801,549850,1.6968,0.7921,593871.0,749700,1,350000,1,1,1,1,[13],[],[6],0,0
2725342,11,7,572624,3764,246,155,31,100,100,1400/12/28,5508,97,99,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,1,0,0,0,0,0,0,0.0,1.0414,549850,1.6361,0.7638,572624.0,749700,1,350000,1,1,1,1,[13],[],"[1,5,8]",0,0
2725343,12,7,569083,3041,298,155,31,121,121,1400/12/28,5508,118,120,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,2,0,0,0,0,0,0,0.0,1.035,549850,1.626,0.7591,569083.0,749700,1,350000,1,1,1,1,[13],[],"[7,9]",0,0
2725344,13,7,589857,1065,151,125,31,141,141,1400/12/28,5508,138,140,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,31,1,0,0,0,0,0,0,0.0,1.0728,549850,1.6853,0.7868,589857.0,749700,1,350000,1,1,1,1,[],[],"[0,10,11,12]",0,0
2725345,0,8,557825,2581,354,155,22,12,15,1400/12/28,5508,12,14,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,1.0145,549850,1.5938,0.7441,557825.0,749700,1,350000,1,1,1,1,"[3,1,2]","[6,7,9]",[],0,0
2725346,1,8,588994,3822,273,133,12,18,18,1400/12/28,5508,14,16,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,1.0712,549850,1.6828,0.7856,588994.0,749700,1,350000,1,1,1,1,[4],"[6,7,9]",[0],0,0
2725347,2,8,602395,3090,77,155,12,17,17,1400/12/28,5508,14,16,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,1.0956,549850,1.7211,0.8035,602395.0,749700,1,350000,1,1,1,1,[6],"[7,9]",[0],0,0
2725348,3,8,556610,838,50,125,22,12,30,1400/12/28,5508,27,29,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,1.0123,549850,1.5903,0.7424,556610.0,749700,1,350000,1,1,1,1,"[6,8]","[7,9]",[0],0,0
2725349,4,8,556080,3757,204,22,12,29,29,1400/12/28,5508,26,28,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,1.0113,549850,1.5888,0.7417,556080.0,749700,1,350000,1,1,1,1,"[6,5]","[7,9]",[1],0,0
2725350,5,8,618185,2168,195,125,120,12,31,1400/12/28,5508,28,30,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,1.1243,549850,1.7662,0.8246,618185.0,749700,1,350000,1,1,1,1,[7],[9],[4],0,0
2725351,6,8,548169,3576,377,110,125,12,39,1400/12/28,5508,38,39,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,0.9969,549850,1.5662,0.7312,548169.0,749700,1,350000,1,1,1,1,[7],[9],"[2,3,4]",0,0
2725352,7,8,599389,3982,124,22,120,12,51,1400/12/28,5508,48,50,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,1.0901,549850,1.7125,0.7995,599389.0,749700,1,350000,1,1,1,1,[9],[],"[5,6]",0,0
2725353,8,8,576936,318,112,125,12,12,32,1400/12/28,5508,29,31,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,2,0,0,0,0,0,0,0.0,1.0493,549850,1.6484,0.7696,576936.0,749700,1,350000,1,1,1,1,[9],[],[3],0,0
2725354,9,8,607011,2430,179,155,120,12,72,1400/12/28,5508,69,71,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,12,1,0,0,0,0,0,0,0.0,1.104,549850,1.7343,0.8097,607011.0,749700,1,350000,1,1,1,1,[],[],"[7,8]",0,0
2725355,0,9,590521,3899,1,22,110,46,49,1400/12/28,5508,46,48,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,1,0,0,0,0,0,0,0.0,1.074,549850,1.6872,0.7877,590521.0,749700,1,350000,1,1,1,1,"[7,1,4]",[10],[],0,0
2725356,1,9,601998,328,131,120,46,51,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,2,0,0,0,0,0,0,0.0,1.0948,549850,1.72,0.803,601998.0,749700,1,350000,1,1,1,1,"[9,2,3]",[10],[0],0,0
2725357,2,9,607283,115,275,12,125,46,53,1400/12/28,5508,50,52,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,1,0,0,0,0,0,0,0.0,1.1045,549850,1.7351,0.81,607283.0,749700,1,350000,1,1,1,1,[5],"[8,10]",[1],0,0
2725358,3,9,597367,1903,247,12,155,46,53,1400/12/28,5508,50,52,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,1,0,0,0,0,0,0,0.0,1.0864,549850,1.7068,0.7968,597367.0,749700,1,350000,1,1,1,1,[6],[10],[1],0,0
2725359,4,9,572395,2295,23,12,125,46,51,1400/12/28,5508,48,50,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,1,0,0,0,0,0,0,0.0,1.041,549850,1.6354,0.7635,572395.0,749700,1,350000,1,1,1,1,[6],[10],[0],0,0
2725360,5,9,584453,2555,203,22,155,46,64,1400/12/28,5508,61,63,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,1,0,0,0,0,0,0,0.0,1.0629,549850,1.6699,0.7796,584453.0,749700,1,350000,1,1,1,1,[8],[10],[2],0,0
2725361,6,9,602116,1755,127,120,46,69,69,1400/12/28,5508,66,68,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,1,0,0,0,0,0,0,0.0,1.0951,549850,1.7203,0.8031,602116.0,749700,1,350000,1,1,1,1,[10],[],"[3,4]",0,0
2725362,7,9,558511,1746,2,86,120,46,84,1400/12/28,5508,81,83,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,1,0,0,0,0,0,0,0.0,1.0158,549850,1.5957,0.745,558511.0,749700,1,350000,1,1,1,1,[10],[],[0],0,0
2725363,8,9,572346,1371,106,12,46,70,70,1400/12/28,5508,67,69,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,1,0,0,0,0,0,0,0.0,1.0409,549850,1.6353,0.7634,572346.0,749700,1,350000,1,1,1,1,[10],[],[5],0,0
2725364,9,9,550558,110,109,125,46,90,90,1400/12/28,5508,87,89,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,2,0,0,0,0,0,0,0.0,1.0013,549850,1.573,0.7344,550558.0,749700,1,350000,1,1,1,1,[10],[],[1],0,0
2725365,10,9,626645,2848,78,120,46,120,120,1400/12/28,5508,117,119,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,46,2,0,0,0,0,0,0,0.0,1.1397,549850,1.7904,0.8359,626645.0,749700,1,350000,1,1,1,1,[],[],"[6,7,8,9]",0,0
2725366,0,10,608103,175,283,12,120,49,52,1400/12/28,5508,49,51,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,1.1059,549850,1.7374,0.8111,608103.0,749700,1,350000,1,1,1,1,"[3,1]","[6,8,9]",[],0,0
2725367,1,10,560690,2037,254,22,49,54,54,1400/12/28,5508,51,53,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,1.0197,549850,1.602,0.7479,560690.0,749700,1,350000,1,1,1,1,"[2,4]","[7,9]",[0],0,0
2725368,2,10,622953,1428,109,12,49,92,92,1400/12/28,5508,89,91,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,1.133,549850,1.7799,0.8309,622953.0,749700,1,350000,1,1,1,1,"[7,5]",[9],[1],0,0
2725369,3,10,596728,1805,208,125,49,57,57,1400/12/28,5508,54,56,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,1.0853,549850,1.7049,0.796,596728.0,749700,1,350000,1,1,1,1,[6],"[8,9]",[0],0,0
2725370,4,10,554201,2362,380,155,49,56,56,1400/12/28,5508,53,55,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,1.0079,549850,1.5834,0.7392,554201.0,749700,1,350000,1,1,1,1,[7],[9],[1],0,0
2725371,5,10,564833,1926,46,12,22,49,94,1400/12/28,5508,91,93,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,1.0272,549850,1.6138,0.7534,564833.0,749700,1,350000,1,1,1,1,[6],"[8,9]",[2],0,0
2725372,6,10,596453,2187,13,133,12,49,121,1400/12/28,5508,118,120,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,1.0848,549850,1.7042,0.7956,596453.0,749700,1,350000,1,1,1,1,[8],[9],"[3,5]",0,0
2725373,7,10,546370,1196,193,12,49,107,107,1400/12/28,5508,105,106,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,0.9937,549850,1.5611,0.7288,546370.0,749700,1,350000,1,1,1,1,[9],[],"[2,4]",0,0
2725374,8,10,594770,3515,371,86,49,148,148,1400/12/28,5508,145,147,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,1,0,0,0,0,0,0,0.0,1.0817,549850,1.6993,0.7933,594770.0,749700,1,350000,1,1,1,1,[9],[],[6],0,0
2725375,9,10,576331,1895,283,110,49,185,185,1400/12/28,5508,182,184,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,49,2,0,0,0,0,0,0,0.0,1.0482,549850,1.6467,0.7687,576331.0,749700,1,350000,1,1,1,1,[],[],"[7,8]",0,0
2725376,0,11,574873,2587,176,22,9,12,12,1400/12/28,5508,9,11,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.0455,549850,1.6425,0.7668,574873.0,749700,1,350000,1,1,1,1,"[8,1,2,4]","[10,11]",[],0,0
2725377,1,11,627412,2489,377,12,9,14,14,1400/12/28,5508,11,13,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.1411,549850,1.7926,0.8369,627412.0,749700,1,350000,1,1,1,1,"[3,5]","[7,10,11]",[0],0,0
2725378,2,11,569605,1713,378,120,9,14,14,1400/12/28,5508,11,13,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.0359,549850,1.6274,0.7598,569605.0,749700,1,350000,1,1,1,1,[9],"[10,11]",[0],0,0
2725379,3,11,614178,2730,297,120,22,9,23,1400/12/28,5508,20,22,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.117,549850,1.7548,0.8192,614178.0,749700,1,350000,1,1,1,1,[7],"[10,11]",[1],0,0
2725380,4,11,629143,1164,377,125,120,9,14,1400/12/28,5508,11,13,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.1442,549850,1.7976,0.8392,629143.0,749700,1,350000,1,1,1,1,[6],"[7,10,11]",[0],0,0
2725381,5,11,599898,904,363,133,120,9,16,1400/12/28,5508,13,15,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.091,549850,1.714,0.8002,599898.0,749700,1,350000,1,1,1,1,[9],"[10,11]",[1],0,0
2725382,6,11,546911,1986,96,133,86,9,39,1400/12/28,5508,38,39,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,0.9947,549850,1.5626,0.7295,546911.0,749700,1,350000,1,1,1,1,[7],"[10,11]",[4],0,0
2725383,7,11,617624,616,89,110,9,51,51,1400/12/28,5508,48,50,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.1233,549850,1.7646,0.8238,617624.0,749700,1,350000,1,1,1,1,[10],[11],"[3,6]",0,0
2725384,8,11,543540,225,235,125,22,9,51,1400/12/28,5508,49,50,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,3,0,0,0,0,0,0,0.0,0.9885,549850,1.553,0.725,543540.0,749700,1,350000,1,1,1,1,[10],[11],[0],0,0
2725385,9,11,566884,2235,13,155,9,56,56,1400/12/28,5508,53,55,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.031,549850,1.6197,0.7561,566884.0,749700,1,350000,1,1,1,1,[10],[11],"[2,5]",0,0
2725386,10,11,619489,50,44,22,9,86,86,1400/12/28,5508,83,85,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.1267,549850,1.77,0.8263,619489.0,749700,1,350000,1,1,1,1,[11],[],"[7,8,9]",0,0
2725387,11,11,627370,281,299,133,125,9,111,1400/12/28,5508,108,110,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.141,549850,1.7925,0.8368,627370.0,749700,1,350000,1,1,1,1,[],[],[10],0,0
2725388,0,12,571493,2792,51,133,155,23,26,1400/12/28,5508,23,25,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.0394,549850,1.6328,0.7623,571493.0,749700,1,350000,1,1,1,1,"[7,11,1]","[9,12]",[],0,0
2725389,1,12,604727,759,123,12,155,23,28,1400/12/28,5508,25,27,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,2,0,0,0,0,0,0,0.0,1.0998,549850,1.7278,0.8066,604727.0,749700,1,350000,1,1,1,1,"[4,2]",[12],[0],0,0
2725390,2,12,574000,2467,211,120,86,23,30,1400/12/28,5508,27,29,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.0439,549850,1.64,0.7656,574000.0,749700,1,350000,1,1,1,1,"[9,3,6]",[12],[1],0,0
2725391,3,12,608968,2858,308,110,23,32,32,1400/12/28,5508,29,31,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.1075,549850,1.7399,0.8123,608968.0,749700,1,350000,1,1,1,1,"[10,5]","[11,12]",[2],0,0
2725392,4,12,615273,275,278,120,23,54,54,1400/12/28,5508,51,53,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.119,549850,1.7579,0.8207,615273.0,749700,1,350000,1,1,1,1,[12],[],[1],0,0
2725393,5,12,606144,3518,126,22,155,23,34,1400/12/28,5508,31,33,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,2,0,0,0,0,0,0,0.0,1.1024,549850,1.7318,0.8085,606144.0,749700,1,350000,1,1,1,1,[7],"[9,12]",[3],0,0
2725394,6,12,627893,2446,41,22,120,23,32,1400/12/28,5508,29,31,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.1419,549850,1.794,0.8375,627893.0,749700,1,350000,1,1,1,1,[8],"[10,11,12]",[2],0,0
2725395,7,12,589573,606,355,155,23,44,44,1400/12/28,5508,41,43,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.0722,549850,1.6845,0.7864,589573.0,749700,1,350000,1,1,1,1,[9],[12],"[0,5]",0,0
2725396,8,12,572368,3722,165,120,23,62,62,1400/12/28,5508,59,61,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,3,0,0,0,0,0,0,0.0,1.041,549850,1.6353,0.7635,572368.0,749700,1,350000,1,1,1,1,[10],"[11,12]",[6],0,0
2725397,9,12,579504,3534,50,12,155,23,55,1400/12/28,5508,52,54,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.0539,549850,1.6557,0.773,579504.0,749700,1,350000,1,1,1,1,[12],[],"[2,7]",0,0
2725398,10,12,613347,2006,121,22,120,23,95,1400/12/28,5508,92,94,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.1155,549850,1.7524,0.8181,613347.0,749700,1,350000,1,1,1,1,[11],[12],"[3,8]",0,0
2725399,11,12,591186,74,64,86,133,23,129,1400/12/28,5508,126,128,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.0752,549850,1.6891,0.7886,591186.0,749700,1,350000,1,1,1,1,[12],[],"[0,10]",0,0
2725400,12,12,619194,1157,367,86,23,154,154,1400/12/28,5508,151,153,N_0_of_FP_0_of_Niniocom21,InitializedAndWaiting,23,1,0,0,0,0,0,0,0.0,1.1261,549850,1.7691,0.8259,619194.0,749700,1,350000,1,1,1,1,[],[],"[4,9,11]",0,0
2725401,0,13,628321,3662,44,86,9,12,12,1400/12/28,5508,9,11,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.1427,549850,1.7952,0.8381,628321.0,749700,1,350000,1,1,1,1,"[7,10,1,2]","[8,12]",[],0,0
2725402,1,13,578793,50,267,133,125,9,14,1400/12/28,5508,11,13,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.0526,549850,1.6537,0.772,578793.0,749700,1,350000,1,1,1,1,"[5,3]","[8,10,12]",[0],0,0
2725403,2,13,596416,909,54,12,86,9,14,1400/12/28,5508,11,13,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.0847,549850,1.704,0.7955,596416.0,749700,1,350000,1,1,1,1,"[5,4]","[8,10,12]",[0],0,0
2725404,3,13,590188,1907,148,125,9,16,16,1400/12/28,5508,13,15,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.0734,549850,1.6863,0.7872,590188.0,749700,1,350000,1,1,1,1,[7],"[8,10,12]",[1],0,0
2725405,4,13,558350,3215,179,125,9,16,16,1400/12/28,5508,13,15,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.0155,549850,1.5953,0.7448,558350.0,749700,1,350000,1,1,1,1,[8],"[10,12]",[2],0,0
2725406,5,13,549402,3495,63,155,86,9,42,1400/12/28,5508,40,41,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,0.9992,549850,1.5697,0.7328,549402.0,749700,1,350000,1,1,1,1,"[8,6]","[10,12]","[1,2]",0,0
2725407,6,13,553564,519,357,120,9,44,44,1400/12/28,5508,41,43,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.0068,549850,1.5816,0.7384,553564.0,749700,1,350000,1,1,1,1,[8],"[10,12]",[5],0,0
2725408,7,13,569201,871,277,22,9,47,47,1400/12/28,5508,44,46,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.0352,549850,1.6263,0.7592,569201.0,749700,1,350000,1,1,1,1,"[8,9]","[10,12]","[0,3]",0,0
2725409,8,13,590479,1727,263,155,120,9,81,1400/12/28,5508,78,80,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.0739,549850,1.6871,0.7876,590479.0,749700,1,350000,1,1,1,1,"[10,11]",[12],"[4,5,6,7]",0,0
2725410,9,13,621220,3069,252,12,9,49,49,1400/12/28,5508,46,48,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.1298,549850,1.7749,0.8286,621220.0,749700,1,350000,1,1,1,1,[10],[12],[7],0,0
2725411,10,13,590583,1260,170,133,9,98,98,1400/12/28,5508,95,97,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.0741,549850,1.6874,0.7878,590583.0,749700,1,350000,1,1,1,1,[12],[],"[0,8,9]",0,0
2725412,11,13,601068,2609,211,22,125,9,83,1400/12/28,5508,80,82,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,2,0,0,0,0,0,0,0.0,1.0931,549850,1.7173,0.8017,601068.0,749700,1,350000,1,1,1,1,[12],[],[8],0,0
2725413,12,13,574261,577,32,86,9,137,137,1400/12/28,5508,134,136,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,9,1,0,0,0,0,0,0,0.0,1.0444,549850,1.6407,0.766,574261.0,749700,1,350000,1,1,1,1,[],[],"[10,11]",0,0
2725414,0,14,561388,537,358,125,22,1,4,1400/12/28,5508,1,3,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.021,549850,1.604,0.7488,561388.0,749700,1,350000,1,1,1,1,"[6,1,3]","[8,12,13]",[],0,0
2725415,1,14,553351,2681,159,22,125,1,6,1400/12/28,5508,3,5,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.0064,549850,1.581,0.7381,553351.0,749700,1,350000,1,1,1,1,"[5,12,2]","[9,13]",[0],0,0
2725416,2,14,608536,1644,229,133,1,8,8,1400/12/28,5508,5,7,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.1067,549850,1.7387,0.8117,608536.0,749700,1,350000,1,1,1,1,[7],"[11,12,13]",[1],0,0
2725417,3,14,622710,2153,386,125,110,1,6,1400/12/28,5508,3,5,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,2,0,0,0,0,0,0,0.0,1.1325,549850,1.7792,0.8306,622710.0,749700,1,350000,1,1,1,1,"[11,4]","[12,13]",[0],0,0
2725418,4,14,606606,822,290,120,1,8,8,1400/12/28,5508,5,7,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.1032,549850,1.7332,0.8091,606606.0,749700,1,350000,1,1,1,1,[7],"[11,12,13]",[3],0,0
2725419,5,14,547095,1417,6,22,12,1,27,1400/12/28,5508,25,26,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,2,0,0,0,0,0,0,0.0,0.995,549850,1.5631,0.7298,547095.0,749700,1,350000,1,1,1,1,[9],[13],[1],0,0
2725420,6,14,615709,3915,248,110,1,33,33,1400/12/28,5508,30,32,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.1198,549850,1.7592,0.8213,615709.0,749700,1,350000,1,1,1,1,[8],"[12,13]",[0],0,0
2725421,7,14,593712,2335,80,86,22,1,24,1400/12/28,5508,21,23,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,2,0,0,0,0,0,0,0.0,1.0798,549850,1.6963,0.7919,593712.0,749700,1,350000,1,1,1,1,"[11,10]","[12,13]","[2,4]",0,0
2725422,8,14,597463,1444,281,120,125,1,57,1400/12/28,5508,54,56,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,2,0,0,0,0,0,0,0.0,1.0866,549850,1.707,0.7969,597463.0,749700,1,350000,1,1,1,1,[12],[13],[6],0,0
2725423,9,14,566500,736,379,110,12,1,61,1400/12/28,5508,58,60,N_0_of_Clst_0_of_DC_0_of_CP_Niniocom16,InitializedAndWaiting,1,1,0,0,0,0,0,0,0.0,1.0303,549850,1.6186,0.7556,566500.0,749700,1,350000,1,1,1,1,[13],[],[5],0,0
